******,******,******,학년,교과/구분,개설대학,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,IT대학,전자공학부 A,2,전공,COME331001,자료구조,3,3,0,정임영,월5B/6A/6B/수5B/6A/6B,월13:30 ~ 15:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-205,60,59,43,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 A,2,전공,COME331002,자료구조,3,3,0,정임영,월1A/1B/2A/수2B/3A/3B,월09:00 ~ 10:30/수10:30 ~ 12:00,IT대학1호관(공대10호관)-205,60,56,40,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 A,2,전공,COME331003,자료구조,3,3,0,김종화,수2B/3A/3B/금2B/3A/3B,수10:30 ~ 12:00/금10:30 ~ 12:00,IT대학1호관(공대10호관)-207,60,60,103,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,COME331004,자료구조,3,3,0,김종화,월8B/9A/9B/수7A/7B/8A,월16:30 ~ 18:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-207,60,60,143,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,ELEC242001,전자장2,3,3,0,이승열,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-114,60,60,104,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,ELEC242002,전자장2,3,3,0,도윤선,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-209,60,54,29,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,ELEC242003,전자장2,3,3,0,민문식,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-103,60,60,64,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,ELEC244001,회로이론2,3,3,0,최봉열,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-315,75,75,102,Y,,혼합,
대학,IT대학,전자공학부 A,2,전공,ELEC244002,회로이론2,3,3,0,최평,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-211,75,75,62,Y,,혼합,
대학,IT대학,전자공학부 A,2,전공,ELEC244003,회로이론2,3,3,0,이연정,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-101,75,75,116,Y,,혼합,
대학,IT대학,전자공학부 A,2,전공,ELEC245002,전자회로1,3,3,0,이성학,화5B/6A/6B/목5B/6A/6B,화13:30 ~ 15:00/목13:30 ~ 15:00,IT대학1호관(공대10호관)-205,50,50,95,Y,,대면,
대학,IT대학,전자공학부 A,2,전공필수,ELEC252001,전자공학실험2,3,2,2,박성식,월1A/1B/월2A/2B/월3A/3B/월4A/4B,월09:00 ~ 10:00/월10:00 ~ 11:00/월11:00 ~ 12:00/월12:00 ~ 13:00,IT대학2호관(공대5호관)-222,36,36,56,Y,,대면,
대학,IT대학,전자공학부 A,2,전공필수,ELEC252002,전자공학실험2,3,2,2,윤병주,월1A/1B/월2A/2B/월3A/3B/월4A/4B,월09:00 ~ 10:00/월10:00 ~ 11:00/월11:00 ~ 12:00/월12:00 ~ 13:00,IT대학2호관(공대5호관)-225,36,36,34,Y,,대면,
대학,IT대학,전자공학부 A,2,전공필수,ELEC252007,전자공학실험2,3,2,2,박길흠,금6A/6B/금7A/7B/금8A/8B/금9A/9B,금14:00 ~ 15:00/금15:00 ~ 16:00/금16:00 ~ 17:00/금17:00 ~ 18:00,IT대학2호관(공대5호관)-222,36,36,30,Y,,대면,
대학,IT대학,전자공학부 A,2,전공,ELEC311001,물리전자,3,3,0,김학린,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학3호관(공대11호관)-106,55,55,58,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,COMP411001,컴퓨터구조,3,3,0,문병인,월5B/6A/6B/수7A/7B/8A,월13:30 ~ 15:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-216,60,60,40,Y,,혼합,
대학,IT대학,전자공학부 A,3,전공,COMP411002,컴퓨터구조,3,3,0,공준호,월5B/6A/6B/수7A/7B/8A,월13:30 ~ 15:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-317,60,60,85,Y,(영어),혼합,
대학,IT대학,전자공학부 A,3,전공,COMP411004,컴퓨터구조,3,3,0,공준호,월1A/1B/2A/금2B/3A/3B,월09:00 ~ 10:30/금10:30 ~ 12:00,IT대학1호관(공대10호관)-315,60,59,80,Y,(영어),혼합,
대학,IT대학,전자공학부 A,3,전공,EECS324001,전자회로설계,3,3,0,정연배,금1A/1B/2A/금2B/3A/3B,금09:00 ~ 10:30/금10:30 ~ 12:00,IT대학2호관(공대5호관)-206,17,17,32,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,EECS324002,전자회로설계,3,3,0,이주상,금1A/1B/2A/금2B/3A/3B,금09:00 ~ 10:30/금10:30 ~ 12:00,IT대학2호관(공대5호관)-214,30,30,60,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC301001,기초RF공학,3,3,0,김강욱,화8B/9A/9B/목8B/9A/9B,화16:30 ~ 18:00/목16:30 ~ 18:00,IT대학1호관(공대10호관)-101,80,78,58,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC323002,마이크로프로세서,3,3,0,한병철,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-101,40,19,5,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC323003,마이크로프로세서,3,3,0,김종화,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-211,40,40,12,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC323004,마이크로프로세서,3,3,0,박은진,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-216,40,40,79,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC331001,통신이론,3,3,0,조호신,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학3호관(공대11호관)-106,50,50,91,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC331002,통신이론,3,3,0,한동석,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-207,50,50,32,Y,,대면,
대학,IT대학,전자공학부 A,3,전공,ELEC334002,전력전자,3,3,0,최병조,월2B/3A/3B/수5B/6A/6B,월10:30 ~ 12:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-214,60,60,46,Y,,혼합,
대학,IT대학,전자공학부 A,3,전공,ELEC334003,전력전자,3,3,0,조건희,월2B/3A/3B/수5B/6A/6B,월10:30 ~ 12:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-315,60,60,133,Y,(영어),혼합,
대학,IT대학,전자공학부 A,3,전공,ELEC427001,현대물리,3,3,0,우지용,월7A/7B/8A/수1A/1B/2A,월15:00 ~ 16:30/수09:00 ~ 10:30,IT대학1호관(공대10호관)-207,70,70,224,Y,(한국어+영어),혼합,
대학,IT대학,전자공학부 A,3,전공,STAT452003,수치해석,3,3,0,박순용,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학1호관(공대10호관)-101,70,70,82,Y,,혼합,
대학,IT대학,전자공학부 A,3,전공,STAT452004,수치해석,3,3,0,이현범,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학1호관(공대10호관)-315,60,59,24,Y,,혼합,
대학,IT대학,전자공학부 A,4,공학전공,COMP319001,알고리즘1,3,3,0,장길진,수7A/7B/8A/금5B/6A/6B,수15:00 ~ 16:30/금13:30 ~ 15:00,IT대학1호관(공대10호관)-103,50,30,13,Y,(영어),대면,
대학,IT대학,전자공학부 A,4,공학전공,COMP421001,영상처리,3,3,0,최두현,화5B/6A/6B/목2B/3A/3B,화13:30 ~ 15:00/목10:30 ~ 12:00,IT대학1호관(공대10호관)-103,50,44,34,Y,,대면,
대학,IT대학,전자공학부 A,4,공학전공,EECS404001,디지털신호처리실험,3,2,2,이현열,목6A/6B/목7A/7B/목8A/8B/목9A/9B,목14:00 ~ 15:00/목15:00 ~ 16:00/목16:00 ~ 17:00/목17:00 ~ 18:00,IT대학2호관(공대5호관)-214,30,21,23,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 A,4,공학전공,ELEC402001,집적회로공정실험,3,2,2,김대현,화1A/1B/화2A/2B/화3A/3B/화4A/4B,화09:00 ~ 10:00/화10:00 ~ 11:00/화11:00 ~ 12:00/화12:00 ~ 13:00,IT대학3호관(공대11호관)-104//IT대학3호관(공대11호관)-B06A,40,40,157,Y,,대면,
대학,IT대학,전자공학부 A,4,공학전공,ELEC402002,집적회로공정실험,3,2,2,공성호,수1A/1B/수2A/2B/수3A/3B/수4A/4B,수09:00 ~ 10:00/수10:00 ~ 11:00/수11:00 ~ 12:00/수12:00 ~ 13:00,IT대학3호관(공대11호관)-106//IT대학3호관(공대11호관)-B06A,40,40,138,Y,,대면,
대학,IT대학,전자공학부 A,4,공학전공,ELEC413001,디지털집적회로,3,3,0,송대건,화8B/9A/9B/목1A/1B/2A,화16:30 ~ 18:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-203,45,45,103,Y,,대면,
대학,IT대학,전자공학부 A,4,공학전공,ELEC428001,반도체소자,3,3,0,강인만,월5B/6A/6B/수8B/9A/9B,월13:30 ~ 15:00/수16:30 ~ 18:00,IT대학3호관(공대11호관)-111,90,90,287,Y,,혼합,
대학,IT대학,전자공학부 A,4,공학전공,ELEC452001,광전자공학,3,3,0,이정희,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-116,70,22,16,Y,,혼합,
대학,IT대학,전자공학부 A,4,공학전공,ELEC464001,지능시스템개론,3,3,0,신미영,월7A/7B/8A/수2B/3A/3B,월15:00 ~ 16:30/수10:30 ~ 12:00,IT대학1호관(공대10호관)-109,40,40,59,Y,,대면,
대학,IT대학,전자공학부 A,4,공학전공,ELEC475001,이동통신,3,3,0,조호신,화2B/3A/3B/목5B/6A/6B,화10:30 ~ 12:00/목13:30 ~ 15:00,IT대학1호관(공대10호관)-317,70,69,76,Y,,혼합,
대학,IT대학,전자공학부 A,4,전공,ELEC514001,3차원음향시스템설계,3,2,2,이석진,금1A/1B/금2A/2B/금3A/3B/금4A/4B,금09:00 ~ 10:00/금10:00 ~ 11:00/금11:00 ~ 12:00/금12:00 ~ 13:00,IT대학2호관(공대5호관)-217,20,20,21,Y,,대면,
대학,IT대학,전자공학부 A,4,전공,ELEC515001,자율시스템설계,3,2,2,이현범,월1A/1B/월2A/2B/월3A/3B/월4A/4B,월09:00 ~ 10:00/월10:00 ~ 11:00/월11:00 ~ 12:00/월12:00 ~ 13:00,IT대학1호관(공대10호관)-103,30,30,50,Y,,대면,
대학,IT대학,전자공학부 A,4,전공,ELEC516001,전력변환시스템,3,3,0,한병철,월8B/9A/9B/수5B/6A/6B,월16:30 ~ 18:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-109,70,51,42,Y,,혼합,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,IT대학,전자공학부 B,1,교양,CLTR045014,논리와 비판적 사고,3,3,0,김동한,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-206,70,70,68,Y,인문교양,혼합,
대학,IT대학,전자공학부 B,1,전공,EECS201003,C프로그래밍과실습,3,2,2,양정민,금1A/1B/금2A/2B/금3A/3B/금4A/4B,금09:00 ~ 10:00/금10:00 ~ 11:00/금11:00 ~ 12:00/금12:00 ~ 13:00,IT대학2호관(공대5호관)-114,30,30,36,Y,,대면,
대학,IT대학,전자공학부 B,1,전공,EECS201004,C프로그래밍과실습,3,2,2,이현열,금1A/1B/금2A/2B/금3A/3B/금4A/4B,금09:00 ~ 10:00/금10:00 ~ 11:00/금11:00 ~ 12:00/금12:00 ~ 13:00,IT대학2호관(공대5호관)-116,30,30,39,Y,,대면,
대학,IT대학,전자공학부 B,1,전공,ELEC212002,기초전자공학세미나,3,3,0,전만식/이승열/안상태/장재원,월7A/7B/8A/월8B/9A/9B,월15:00 ~ 16:30/월16:30 ~ 18:00,IT대학3호관(공대11호관)-111,65,65,64,Y,,대면,
대학,IT대학,전자공학부 B,1,전공,ELEC213002,기초전자물리학,3,3,0,조찬섭,월5B/6A/6B/수8B/9A/9B,월13:30 ~ 15:00/수16:30 ~ 18:00,IT대학1호관(공대10호관)-114,60,60,60,Y,,혼합,
대학,IT대학,전자공학부 B,1,전공,ELEC214002,기초전자수학,3,3,0,최정식,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-109,60,60,61,Y,(한국어+영어)/신임 교원 담당 예정,혼합,
대학,IT대학,전자공학부 B,1,전공,ENGR211002,공학수학 1,3,3,0,장병철,월2B/3A/3B/수7A/7B/8A,월10:30 ~ 12:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-208,60,60,60,Y,신임교원 담당예정,혼합,
대학,IT대학,전자공학부 B,2,전공,COME301003,이산수학,3,3,0,이인수,월2B/3A/3B/수7A/7B/8A,월10:30 ~ 12:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-206,50,50,60,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,COME331001,자료구조,3,3,0,정임영,월5B/6A/6B/수5B/6A/6B,월13:30 ~ 15:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-205,60,59,43,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 B,2,전공,COME331002,자료구조,3,3,0,정임영,월1A/1B/2A/수2B/3A/3B,월09:00 ~ 10:30/수10:30 ~ 12:00,IT대학1호관(공대10호관)-205,60,56,40,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 B,2,전공,COME331003,자료구조,3,3,0,김종화,수2B/3A/3B/금2B/3A/3B,수10:30 ~ 12:00/금10:30 ~ 12:00,IT대학1호관(공대10호관)-207,60,60,103,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,COME331004,자료구조,3,3,0,김종화,월8B/9A/9B/수7A/7B/8A,월16:30 ~ 18:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-207,60,60,143,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,ELEC242001,전자장2,3,3,0,이승열,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-114,60,60,104,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,ELEC242002,전자장2,3,3,0,도윤선,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-209,60,54,29,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,ELEC242003,전자장2,3,3,0,민문식,화7A/7B/8A/목1A/1B/2A,화15:00 ~ 16:30/목09:00 ~ 10:30,IT대학1호관(공대10호관)-103,60,60,64,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,ELEC244001,회로이론2,3,3,0,최봉열,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-315,75,75,102,Y,,혼합,
대학,IT대학,전자공학부 B,2,전공,ELEC244002,회로이론2,3,3,0,최평,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-211,75,75,62,Y,,혼합,
대학,IT대학,전자공학부 B,2,전공,ELEC244003,회로이론2,3,3,0,이연정,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-101,75,75,116,Y,,혼합,
대학,IT대학,전자공학부 B,2,전공,ELEC245003,전자회로1,3,3,0,유상대,화5B/6A/6B/목5B/6A/6B,화13:30 ~ 15:00/목13:30 ~ 15:00,IT대학1호관(공대10호관)-203,60,50,49,Y,,대면,
대학,IT대학,전자공학부 B,2,전공필수,ELEC252003,전자공학실험2,3,2,2,최봉열,수1A/1B/수2A/2B/수3A/3B/수4A/4B,수09:00 ~ 10:00/수10:00 ~ 11:00/수11:00 ~ 12:00/수12:00 ~ 13:00,IT대학2호관(공대5호관)-222,36,36,33,Y,,대면,
대학,IT대학,전자공학부 B,2,전공필수,ELEC252004,전자공학실험2,3,2,2,김찬용,수1A/1B/수2A/2B/수3A/3B/수4A/4B,수09:00 ~ 10:00/수10:00 ~ 11:00/수11:00 ~ 12:00/수12:00 ~ 13:00,IT대학2호관(공대5호관)-225,36,36,56,Y,,대면,
대학,IT대학,전자공학부 B,2,전공,ELEC311002,물리전자,3,3,0,신장규,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학3호관(공대11호관)-111,55,55,76,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,COMP411001,컴퓨터구조,3,3,0,문병인,월5B/6A/6B/수7A/7B/8A,월13:30 ~ 15:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-216,60,60,40,Y,,혼합,
대학,IT대학,전자공학부 B,3,전공,COMP411002,컴퓨터구조,3,3,0,공준호,월5B/6A/6B/수7A/7B/8A,월13:30 ~ 15:00/수15:00 ~ 16:30,IT대학1호관(공대10호관)-317,60,60,85,Y,(영어),혼합,
대학,IT대학,전자공학부 B,3,전공,COMP411004,컴퓨터구조,3,3,0,공준호,월1A/1B/2A/금2B/3A/3B,월09:00 ~ 10:30/금10:30 ~ 12:00,IT대학1호관(공대10호관)-315,60,59,80,Y,(영어),혼합,
대학,IT대학,전자공학부 B,3,전공,EECS324001,전자회로설계,3,3,0,정연배,금1A/1B/2A/금2B/3A/3B,금09:00 ~ 10:30/금10:30 ~ 12:00,IT대학2호관(공대5호관)-206,17,17,32,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,EECS324002,전자회로설계,3,3,0,이주상,금1A/1B/2A/금2B/3A/3B,금09:00 ~ 10:30/금10:30 ~ 12:00,IT대학2호관(공대5호관)-214,30,30,60,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC301001,기초RF공학,3,3,0,김강욱,화8B/9A/9B/목8B/9A/9B,화16:30 ~ 18:00/목16:30 ~ 18:00,IT대학1호관(공대10호관)-101,80,78,58,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC323002,마이크로프로세서,3,3,0,한병철,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-101,40,19,5,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC323003,마이크로프로세서,3,3,0,김종화,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-211,40,40,12,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC323004,마이크로프로세서,3,3,0,박은진,화5B/6A/6B/목1A/1B/2A,화13:30 ~ 15:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-216,40,40,79,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC331001,통신이론,3,3,0,조호신,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학3호관(공대11호관)-106,50,50,91,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC331002,통신이론,3,3,0,한동석,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-207,50,50,32,Y,,대면,
대학,IT대학,전자공학부 B,3,전공,ELEC334002,전력전자,3,3,0,최병조,월2B/3A/3B/수5B/6A/6B,월10:30 ~ 12:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-214,60,60,46,Y,,혼합,
대학,IT대학,전자공학부 B,3,전공,ELEC334003,전력전자,3,3,0,조건희,월2B/3A/3B/수5B/6A/6B,월10:30 ~ 12:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-315,60,60,133,Y,(영어),혼합,
대학,IT대학,전자공학부 B,3,전공,ELEC427001,현대물리,3,3,0,우지용,월7A/7B/8A/수1A/1B/2A,월15:00 ~ 16:30/수09:00 ~ 10:30,IT대학1호관(공대10호관)-207,70,70,224,Y,(한국어+영어),혼합,
대학,IT대학,전자공학부 B,3,전공,STAT452003,수치해석,3,3,0,박순용,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학1호관(공대10호관)-101,70,70,82,Y,,혼합,
대학,IT대학,전자공학부 B,3,전공,STAT452004,수치해석,3,3,0,이현범,화2B/3A/3B/목7A/7B/8A,화10:30 ~ 12:00/목15:00 ~ 16:30,IT대학1호관(공대10호관)-315,60,59,24,Y,,혼합,
대학,IT대학,전자공학부 B,4,공학전공,COMP319001,알고리즘1,3,3,0,장길진,수7A/7B/8A/금5B/6A/6B,수15:00 ~ 16:30/금13:30 ~ 15:00,IT대학1호관(공대10호관)-103,50,30,13,Y,(영어),대면,
대학,IT대학,전자공학부 B,4,공학전공,COMP421001,영상처리,3,3,0,최두현,화5B/6A/6B/목2B/3A/3B,화13:30 ~ 15:00/목10:30 ~ 12:00,IT대학1호관(공대10호관)-103,50,44,34,Y,,대면,
대학,IT대학,전자공학부 B,4,공학전공,EECS404001,디지털신호처리실험,3,2,2,이현열,목6A/6B/목7A/7B/목8A/8B/목9A/9B,목14:00 ~ 15:00/목15:00 ~ 16:00/목16:00 ~ 17:00/목17:00 ~ 18:00,IT대학2호관(공대5호관)-214,30,21,23,Y,(한국어+영어),대면,
대학,IT대학,전자공학부 B,4,공학전공,ELEC402001,집적회로공정실험,3,2,2,김대현,화1A/1B/화2A/2B/화3A/3B/화4A/4B,화09:00 ~ 10:00/화10:00 ~ 11:00/화11:00 ~ 12:00/화12:00 ~ 13:00,IT대학3호관(공대11호관)-104//IT대학3호관(공대11호관)-B06A,40,40,157,Y,,대면,
대학,IT대학,전자공학부 B,4,공학전공,ELEC402002,집적회로공정실험,3,2,2,공성호,수1A/1B/수2A/2B/수3A/3B/수4A/4B,수09:00 ~ 10:00/수10:00 ~ 11:00/수11:00 ~ 12:00/수12:00 ~ 13:00,IT대학3호관(공대11호관)-106//IT대학3호관(공대11호관)-B06A,40,40,138,Y,,대면,
대학,IT대학,전자공학부 B,4,공학전공,ELEC413001,디지털집적회로,3,3,0,송대건,화8B/9A/9B/목1A/1B/2A,화16:30 ~ 18:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-203,45,45,103,Y,,대면,
대학,IT대학,전자공학부 B,4,공학전공,ELEC428001,반도체소자,3,3,0,강인만,월5B/6A/6B/수8B/9A/9B,월13:30 ~ 15:00/수16:30 ~ 18:00,IT대학3호관(공대11호관)-111,90,90,287,Y,,혼합,
대학,IT대학,전자공학부 B,4,공학전공,ELEC452001,광전자공학,3,3,0,이정희,화7A/7B/8A/목2B/3A/3B,화15:00 ~ 16:30/목10:30 ~ 12:00,IT대학1호관(공대10호관)-116,70,22,16,Y,,혼합,
대학,IT대학,전자공학부 B,4,공학전공,ELEC464001,지능시스템개론,3,3,0,신미영,월7A/7B/8A/수2B/3A/3B,월15:00 ~ 16:30/수10:30 ~ 12:00,IT대학1호관(공대10호관)-109,40,40,59,Y,,대면,
대학,IT대학,전자공학부 B,4,공학전공,ELEC475001,이동통신,3,3,0,조호신,화2B/3A/3B/목5B/6A/6B,화10:30 ~ 12:00/목13:30 ~ 15:00,IT대학1호관(공대10호관)-317,70,69,76,Y,,혼합,
대학,IT대학,전자공학부 B,4,전공,ELEC514001,3차원음향시스템설계,3,2,2,이석진,금1A/1B/금2A/2B/금3A/3B/금4A/4B,금09:00 ~ 10:00/금10:00 ~ 11:00/금11:00 ~ 12:00/금12:00 ~ 13:00,IT대학2호관(공대5호관)-217,20,20,21,Y,,대면,
대학,IT대학,전자공학부 B,4,전공,ELEC515001,자율시스템설계,3,2,2,이현범,월1A/1B/월2A/2B/월3A/3B/월4A/4B,월09:00 ~ 10:00/월10:00 ~ 11:00/월11:00 ~ 12:00/월12:00 ~ 13:00,IT대학1호관(공대10호관)-103,30,30,50,Y,,대면,
대학,IT대학,전자공학부 B,4,전공,ELEC516001,전력변환시스템,3,3,0,한병철,월8B/9A/9B/수5B/6A/6B,월16:30 ~ 18:00/수13:30 ~ 15:00,IT대학1호관(공대10호관)-109,70,51,42,Y,,혼합,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,IT대학,전자공학부 C,1,교양,CLTR045015,논리와 비판적 사고,3,3,0,성회경,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT대학1호관(공대10호관)-109,70,70,68,Y,인문교양,혼합,
대학,IT대학,전자공학부 C,1,전공,EECS201005,C프로그래밍과실습,3,2,2,박대진,목6A/6B/목7A/7B/목8A/8B/목9A/9B,목14:00 ~ 15:00/목15:00 ~ 16:00/목16:00 ~ 17:00/목17:00 ~ 18:00,IT대학1호관(공대10호관)-103,30,30,38,Y,,대면,
대학,IT대학,전자공학부 C,1,전공,EECS201006,C프로그래밍과실습,3,2,2,권혜진,목6A/6B/목7A/7B/목8A/8B/목9A/9B,목14:00 ~ 15:00/목15:00 ~ 16:00/목16:00 ~ 17:00/목17:00 ~ 18:00,IT대학2호관(공대5호관)-116,30,30,41,Y,,대면,
